"id","coefId","coef1","coef2","coef3"
"43","17","-0.34201893611591566","-0.04579836301955759","0.6593170400052517"
"44","18","-0.784025876875","-0.8591470805863322","0.49451006543699993"
"45","18","0.17634488525336553","2.503414624781857","0.5983946017654943"
"46","18","-0.8234822861129385","-0.30547915833796735","1.2473784291590078"
"47","19","-1.149254691534209","0.014983751180925653","0.6154621922478246"
"48","19","0.7355460122882537","0.05884672694777152","-0.16178990097263585"
"49","19","-1.050960280963578","-0.6788861217647854","2.045521299629293"
"50","20","0.3041897642620001","2.6852701003811728","0.4934693763513476"
"51","20","-0.6324898961295442","-0.1655107200372022","0.7087834777671763"
"52","21","0.20713087207447822","2.5867818518799117","0.4606811269141353"
"53","21","-0.787062363917684","-0.9444937709649348","0.3858366597112933"
"54","22","-0.534013330467262","0.05013326259944329","0.516103438771682"
"55","22","0.43202984585872944","2.843324420520129","0.7199069971182492"
"56","22","-0.44183937669709805","-0.20133782154677793","0.8547421386371215"
"57","23","-0.7017298518188406","-0.0488270019462525","-0.038870150998146225"
"58","23","1.2854545141109852","0.35816308144290776","-0.4191331513099805"
"59","23","-0.5088159560489511","-0.6249758148576238","0.6823221014526357"
"60","23","-0.71417142069869","-0.03417610724557303","-0.1943675329622626"
"61","24","-0.5982944671576813","1.4406791198532696","0.40808578942619483"
"62","24","0.9227703152346859","1.5038847510770175","-0.26838134213036274"
"63","24","0.051053969999999976","-2.5078678010011344","0.7835742999008022"
"64","25","-0.7389357683577532","0.04254570114434153","-0.25754539180050845"
"65","25","0.20056642620836818","-2.5548135213015883","0.13115217247173488"
"66","26","-1.1882816608729332","-0.03214191697118576","-0.2418025169754357"
"67","26","0.24614645800059","-2.1745306021938364","-0.3124500659257326"
"68","27","-0.8761978305009137","-0.72060366334068","0.659398895453415"
"69","27","0.1429023265341571","-2.454618574933992","0.6930492063912979"
"70","28","-0.5852887504112388","-0.05698804877629798","0.016691213286302936"
"71","28","1.4097409952013045","0.007366794783671221","-0.5957884604462044"
"72","28","-0.6033059838606712","-0.4764368102953781","0.7191299868461929"
"73","29","-0.7844518148726317","-0.027367988595018017","0.2756485990971646"
"74","29","0.2273095584837623","-2.5651037060636437","0.11507076978454704"
"75","30","0.141755224686913","2.5409818607635035","0.3893961794440915"
"76","30","-0.8453358431779971","-1.0082220581341446","1.0749099485167246"
"77","31","0.32672281785383417","2.8019140770459985","0.3953439198353258"
"78","31","-0.41641577495643584","-0.44318638880406963","0.2083625120030055"
"79","32","-1.0391099678207072","0.3051583326483811","-0.17935364155666247"
"80","32","0.8184142650821782","0.25377718325744913","-0.3905485839861016"
"81","32","0.9723990711764705","0.13502150584343853","-0.06737717925267817"
"82","32","-0.9302197453101179","-0.1886716904490674","0.4869114144554211"
"83","33","-0.7167469480987105","0.09664797887599616","0.506917336539134"
"84","33","0.21177379711217104","-2.478908083193125","0.8341007780115518"
"85","34","-0.4755445067258256","1.1877383462266828","0.892893373000392"
"86","34","1.0920699786496957","1.2910263026461402","0.3074751790183987"
"87","34","-0.7342290654595588","-0.3201262362040306","0.19141209854499625"
"88","35","-0.6047161466192357","0.4810705926554397","0.14909006240377926"
"89","35","0.11231263460879784","-2.2343312110246925","1.6998244546353"
"90","36","-1.8603751234683796","0.3272761729659894","0.052839307011484093"
"91","36","0.43931408693660823","0.19681128418416535","0.13382951006904986"
"92","36","-1.201378875","-2.0286099054633384","2.25414714611487"
"93","37","-0.6265609521094638","0.06973056364448346","-0.07086169331724373"
"94","37","0.17295184345262538","-2.2637819512439883","1.796037849921647"
"95","38","-1.0592989924078675","-0.18417110333421","-0.22331623545675955"
"96","38","0.24497345005766452","-2.2272797064555316","-0.02351574409660831"
"97","39","-0.7785973089263954","1.2450038851716245","1.776971945731533"
"98","39","0.24970339275070813","-2.2730462485720753","0.16466271385467257"
"99","40","0.33054880620993554","2.7098028231632925","1.3161911517669507"
"100","40","-0.4866473637431996","-0.2948746697439062","0.444813191878657"
"101","41","0.06748648121666856","2.553187611599046","0.7230170034132268"
"102","41","-0.8154946720568181","-1.0155264718799686","2.214960760314043"
"103","42","0.32843004953016247","2.7583519065497524","1.568281161148184"
"104","42","-0.48279130764521205","-0.46538702574032187","0.5076699330931598"
"105","43","0.2096379465883812","2.705680648722885","0.841623595772355"
"106","43","-0.4960082315987057","-0.511789283734665","0.5773969648661199"
"107","44","0.041672703321270016","2.6599132846390754","0.7007702300943437"
"108","44","-0.5222449823568183","-0.41106627079799823","1.9869252018556929"
"109","45","-1.5252603434523804","-0.13008095977554812","0.4427643805727206"
"110","45","0.5636307308036512","0.09793065087331977","-0.1906307217339263"
"111","45","-1.262958343194617","-1.4224731899461491","1.9532380770949394"
"112","46","0.5316687043126738","2.5683855590721323","0.7520941881805887"
"113","46","-0.6154004166288527","0.17143788820550365","1.272873875099813"
"114","47","-0.8685479126236887","0.5226228971860013","0.7851295404544021"
"115","47","0.19714971387690072","-2.441128389683156","0.7498436791124967"
"116","48","-0.7133847019809524","0.08162402429663018","-0.7392659834202685"
"117","48","-0.7511021121657511","0.15929500503663044","-0.14668878064123955"
"118","48","1.1444813336570132","0.26168324905159257","-0.363464688974734"
"119","48","-0.7225302127669039","-0.16352166093475667","-0.06166338083222453"
"120","49","0.4199547514489832","2.7842911925966236","1.1224108002245077"
"121","49","-0.46679568926586934","-0.2547882320330118","0.8777807775558419"
"122","50","-1.047139118066739","-0.15332461828953023","0.12852555098147278"
"123","50","0.21159058391768115","-2.3430154765080156","-0.03681038874469013"
"124","51","-1.022965858822654","-0.24470186751481476","0.4959128455539802"
"125","51","0.9729137787503132","-0.0122819714956285","-0.5725243709304"
"126","51","-0.81022631622327","-0.25044279065594294","0.34277978866086944"
"127","52","-0.27614448676236797","0.23364106392352904","-0.001663043344383941"
"128","52","0.7911795003920643","1.727801139431313","-3.560103569130779"
"129","52","-0.39164316033365304","-0.5502695394647782","0.5523874294280302"
"130","53","-1.5226222049201261","-0.3115768489366627","-0.41244108736458984"
"131","53","0.5274477873989543","-0.08331361881043793","-0.4871664882766515"
"132","53","0.1150278057114876","-1.381363366437777","-1.9457953898511486"
"133","54","0.34957500697243316","2.55586072042709","1.4181524139697441"
"134","54","-0.4651062609989385","-0.40448021963303704","0.3970217904054414"
"135","55","-1.1623069685584806","0.07278841363646135","-0.5567559572683307"
"136","55","0.7526355125330201","0.069479365802937","-0.18341424550412286"
"137","55","-1.0664734898423522","-0.56736393903193","0.7366899996328948"
"138","56","-0.6631846909886697","0.3356046474605391","0.15351089749797353"
"139","56","0.10925989346124708","-2.5242252808404437","1.2829996825504835"
"140","57","-1.1621915029067766","0.11090059815153375","-0.3221608058539338"
"141","57","0.9498309805046887","-0.4707530624886741","-1.3624492410986924"
"142","57","-0.3454025351266232","-1.363604378814463","0.4095471996454522"
"143","58","-0.684782238700105","0.19489427722456037","-0.9021154302619194"
"144","58","0.7290958127082312","-2.4628999509464706","-0.3475599294387588"
"145","58","-0.561537576049643","0.20791702675807058","0.4771863859800472"
"146","59","-1.0045725024448007","-0.3397911965621436","0.15218438614001417"
"147","59","0.26213460467975497","-2.4377430609754303","-0.13554230318064014"
"148","60","-0.6165949319088475","1.297215343859509","0.7402777920228711"
"149","60","0.8386828774758305","1.2611469045227288","-0.1886800474114385"
"150","60","1.2089624166666666","-2.632068141464557","-2.300478288269668"
"151","61","-1.342344787896853","0.1899756178410576","-0.033701901114003396"
"152","61","0.6762745972883976","-0.13578273738741384","-0.0025049448829058685"
"153","61","-1.1588448747911255","-0.36192578889094895","0.6258917983440675"
"154","62","-0.8094681463779761","-0.5140361467486474","0.059229466212963766"
"155","62","0.33317341673727474","-2.40518598608408","0.6891851764533953"
"156","62","-0.6179153050278112","0.23890075832085955","0.2577260818258822"
"157","63","-1.6039029704020977","-0.14534458279162712","-0.09725354101349559"
"158","63","0.4652397664160532","0.22829321946705422","-0.05737471166692493"
"159","63","0.2421420540707224","-1.8283946112462834","-1.4771259857404755"
"160","64","-0.725816174285577","0.30726894836994334","-0.3297986762720063"
"161","64","0.17195639425494477","-2.365611660308704","1.5090473949487082"
"162","65","-2.0491027312693495","-0.2034748217960406","0.08487089466549924"
"163","65","0.4125609877564343","0.3035755410289448","-0.3077826228758419"
"164","65","0.22383145097035861","-0.6916397992081298","-0.9371555976873377"
"165","66","-1.2515430591847265","0.49872443307323255","0.45113157833534007"
"166","66","0.7201684876568623","-0.20803296128008186","-0.15196796558949596"
"167","66","-1.1879325112120778","-0.15243732570834226","0.6132499427042621"
"168","67","-0.7322255571820543","0.6966581238022085","-0.3438646037294957"
"169","67","0.22572403654048373","-2.627290775253079","0.23043883830228448"
"170","68","-0.8669710829692612","0.18390662433554533","0.814928162294252"
"171","68","0.5765729085538923","1.6835493117392637","-0.9775090585171518"
"172","69","-0.8465768152701862","-0.09971625794922179","0.0741179600886338"
"173","69","1.1115345558208303","-0.03065237634691216","-0.9278236813813154"
"174","69","0.07197270486320584","-2.156678603174878","1.0718584004275002"
"175","69","-0.767752174887758","0.10134996482866782","-0.16700862469760178"
"176","70","-0.9766297492499999","0.46383768396935543","1.4136047262678968"
"177","70","0.11921640535223624","2.642342651504071","0.6670390857254411"
"178","70","-0.6906731437090496","-0.6723099004436639","1.658494470181568"
"179","71","-0.9141263087983311","0.4172464317700597","0.09877236605228998"
"180","71","1.42075073625","0.47395291403272266","-1.6923132790806916"
"181","71","0.09035434155532336","-2.2369057014310654","0.19827267230997442"
"182","72","-1.1864469112781955","-0.14789483744482612","-0.22104038048700203"
"183","72","0.22778468354514764","-2.2277432576904785","-0.3600015749535348"
"184","73","-1.0154393885722612","-0.32066410821953517","-0.013008067203678197"
"185","73","0.9173772704967187","0.07752719206654365","-0.5213619385024655"
"186","73","-0.8655188082375388","0.038678985969614235","0.8621567480507227"
"187","74","0.318676098495574","2.7214463340382533","1.2465759201207247"
"188","74","-0.4805873663672915","-0.1709782731963937","0.601297458554057"
"189","75","0.11802097622936188","2.6552789855759986","0.9774734021622199"
"190","75","-0.5833864216311758","-0.052958209180369795","1.0432972964444998"
"191","76","-0.4254058058489947","1.1212678724974747","0.5317620463932027"
"192","76","1.1245629781355746","1.6900712891732714","0.22360200402607877"
"193","76","-0.7036410635871213","-0.6205452593845219","0.6355564655170414"
"194","77","0.40507062713660663","2.773023990440685","0.6928043527982258"
"195","77","-0.4479862269375098","-0.29305590956577343","0.8808999551381376"
"196","78","-0.34754271772382195","0.6573065706205826","0.8144688842902252"
"197","78","0.11506046330478731","-2.203342293328289","2.1089998725682304"
"198","79","0.24606820884008757","2.504160951431534","1.33011753543863"
"199","79","-0.5548594922442842","-0.24456447106052454","0.7373751103473581"
"200","80","-1.1993028588390091","-0.15961404681439573","-0.06915160227348072"
"201","80","0.7903406126521669","-0.15843708431975967","-0.5394477750378515"
"202","80","0.7374934474691953","0.13573730968606407","0.46972461386730935"
"203","80","-1.0310292367943188","0.09439217713277963","0.5259612295703161"
"204","81","-1.1131223579079133","-0.28865069871164384","0.08378896067953046"
"205","81","0.8006840134523809","1.4090832572036862","-1.511057987492023"
"206","81","0.7932028158913691","0.060072743804438014","-0.30828437664610764"
"207","81","0.82492432945477","-0.24275431092026406","0.045104085322520096"
"208","81","-1.0341662528515156","-0.18174795940287927","0.5469649432220729"
"209","82","-1.1417980973471202","1.3818390687738655","1.1240498738396163"
"210","82","0.7052283250892798","-0.0668195056672068","-0.09525926593166026"
"211","82","-1.0826917705341617","-0.6703314122422895","0.6767795406872443"
"212","83","-1.3636756992496395","0.030179392824888296","-0.07394716884642993"
"213","83","0.5329625860017692","0.1970576981150837","-1.1417674015547625"
"214","83","0.6736894201964712","-0.0686105799403704","-9.280306464831134E-4"
"215","83","-1.2044671938710478","-0.48581252902298755","1.5304397973604957"
"216","84","-0.5780541337829687","0.26188921594574815","0.43583498082560984"
"217","84","0.2268567201796298","-2.567566022674247","1.4986716096721275"
"218","84","-0.43372891166666666","-0.6730357936995117","-0.5449472204906531"
"219","85","-0.9693128398272005","-0.26658250211466006","-0.7043171561702193"
"220","85","1.3430918963170162","0.7845644798471376","-1.7725559457319586"
"221","85","0.06922173106672065","-2.1827178869196318","-0.05706763261088338"
"222","86","-0.8948721730650154","-0.37922564026428995","-0.10179704811977952"
"223","86","0.1498218187506079","-2.4515903839535533","0.06576424423495897"
"224","87","-1.1823512246945027","-0.009071545103294498","0.22521978212657312"
"225","87","0.4705336054464286","1.4090586064091566","-2.3321766997404283"
"226","87","0.7353146989174135","0.018631372318127767","0.33386075094429524"
"227","87","-1.1628328128977903","-0.5849050143754013","0.4665934303945172"
"228","88","-0.9987955855747548","-0.558648350437365","-0.17945662388451267"
"229","88","0.1661579254218346","-2.456900927372621","0.5596650220998854"
"230","89","-0.9081588706723602","0.0032094266065177193","0.2630593093732215"
"231","89","1.029851267631854","0.18268118246657805","-0.35178080495521363"
"232","89","-0.7843134405682808","-0.14304383883340366","0.3560921625730943"
"233","90","-0.7985873776197553","-0.09918940909195456","1.0171013970312395"
"234","90","0.1839404881943766","-2.4457754375499285","0.9360998170524452"
"235","91","-1.180949447612659","0.21149513570124756","0.09622060294128376"
"236","91","0.7201780816357649","0.0068931552463344925","-0.07457759012924411"
"237","91","-1.2011369743539497","-0.4534575544211338","1.0062705224441852"
"238","91","-1.1981304466666667","-0.5256229644197641","-0.1679450134993501"
"239","92","0.22695333005506635","2.5928161496435913","0.10166929055269033"
"240","92","-0.7710635238145264","-0.25753667664329327","0.8965707734629252"
"241","93","0.3152243553671519","2.3708045429980116","0.38348022545499133"
"242","93","-0.7967724274908502","-0.8181030369073921","0.8883065669401775"
"243","94","-1.1599578624266476","2.395945121711674","1.9663189167977326"
"244","94","0.5007157413190365","-0.10251551508547425","0.22920767502497577"
"245","95","0.43964223136016023","2.7105252930866515","0.7909684852804608"
"246","95","-0.48685208610157277","-0.19360220368052494","0.10251502810016097"
"247","96","-0.8212038999353146","-0.3895339042894502","0.3428382098733675"
"248","96","0.1906725811185446","-2.3565180590745536","0.33862776272981127"
"249","97","-0.6068439132307972","-0.576601644773908","-0.7842462843728456"
"250","97","0.1833240850762973","-2.595967681561341","0.5759702290727683"
"251","98","-1.1410025486248863","-0.14882352046666114","-0.15975237226438177"
"252","98","0.7414024388618301","0.280080994487814","-0.25926227057290174"
"253","98","-1.0874343488858698","-0.4484739729922575","0.4838913932013933"
"254","99","-0.97231176697479","-0.3775695396737123","-0.014659397406900032"
"255","99","0.17191455142508716","-2.5817699291093374","-0.08513898804989455"
"256","100","0.48420260329074616","2.617768052544685","0.4229505085306548"
"257","100","-0.5911184372056653","0.009515313598493117","0.07621965032172492"
"258","101","0.45266726830248444","2.8396730010908438","0.6283926839777929"
"259","101","-0.5311892091988977","-0.17634540047207484","0.1851721494777966"
"260","102","-0.7177186675559006","-0.05348783695651971","0.041239728141003185"
"261","102","1.27054609082531","0.3393657041377919","-0.7363575975143168"
"262","102","-0.6678341618757575","-0.10465160798691557","0.2246166797570673"
"263","103","-0.7268573124397233","-0.33558927798230753","-0.5587966155291351"
"264","103","0.16118308042212662","-2.4925120549010784","0.836706057276491"
"265","104","0.1337625255188809","2.601559824437686","0.5484805721611457"
"266","104","-0.7470749280451128","-0.6121188028109741","1.4732542849644288"
"267","105","-0.5009145534565218","0.26240931228733355","1.0436603058719156"
"268","105","0.09541959513285886","-2.3020638651113274","2.1824913982816287"
"269","106","-0.840437628208666","-0.39762875111245","0.8888226756246266"
"270","106","0.21054208481844308","-2.39065057837227","0.4695032100488393"
"271","107","-0.8549986999814304","-0.04893883390975545","-0.5838102806403362"
"272","107","0.2389293776333873","-2.435383639158753","0.7097560725536572"
"273","108","-0.67450707389831","-0.12077617257869094","0.24184234408963562"
"274","108","1.2680211900988927","0.10255070736020358","-0.25258094520850916"
"275","108","-0.6574654418304552","-0.04541125580405781","0.40984392202586556"
"276","109","-1.510917486965944","0.1408284853416492","0.023814888792540234"
"277","109","0.5791476823415219","0.2991016821995056","-0.3633207756531458"
"278","109","0.590576381530621","-0.30445110871028896","0.3317235294640578"
"279","109","-1.3322763717559525","-1.1089128865741467","2.227985748061161"
"280","109","-1.3433425330208333","0.20784060853412745","-0.09024897496953055"
"281","110","-0.7106885974259176","-0.19949328079483764","-0.5919857689752248"
"282","110","1.466408708485695","-0.5018920961887315","-1.1171586011227856"
"283","110","0.03904715772503663","-0.7720199667444817","0.05017221504734595"
"284","110","-0.5629780554758012","-0.2315707013248476","0.07149186388361364"
"285","111","-0.9110301312472356","-0.18301213219798423","0.33076372110555197"
"286","111","0.9048584112183131","0.09032055906813649","-0.4513687881135403"
"287","111","-0.9013250814237876","-0.21353122451572742","0.32464907393892095"
"288","112","-1.6210098807119964","-0.13196268196809546","-0.39621781090394603"
"289","112","0.530751700130145","0.4387882830883275","-0.7899370975880595"
"290","112","0.5252200445972331","-0.1927410030580011","-0.005396311734734399"
"291","112","-1.6001402030476193","-0.694982913168459","2.713887789644782"
"292","113","-0.8959113267836257","0.07467272289866539","-0.3812991828438896"
"293","113","0.16658654804474332","-2.515971560806271","0.4018092020695339"
"294","114","-0.837563681146245","-0.14440172729719494","-0.45689592946066526"
"295","114","1.588155112708333","0.46931173209196014","-2.3056353413627746"
"296","114","1.0445355837499999","0.5300408830319441","0.5756855758425263"
"297","114","-0.07533786510151179","-1.9777595970174808","0.5493016798474484"
"298","115","-0.7713043398928572","0.019959775350245235","0.770635598810453"
"299","115","0.09127060671643702","-2.4838762671596415","1.0853045838129625"
"300","116","0.39814318568150403","2.845551136613676","1.342117566177598"
"301","116","-0.48227279891347585","-0.18160429926468125","0.8597198675238826"
"302","116","-0.29422941487500004","-0.9056600070370908","0.8064690742950233"
"303","117","-1.363556524148607","0.0461956187854769","0.030606057908271755"
"304","117","0.6634542682505411","0.13284780925397333","-0.3895428844351797"
"305","117","-1.211654038981736","-0.4205661860473566","0.7857262580203584"
"306","118","-0.024322515762334115","1.9245218957060262","0.4330158422883207"
"307","118","1.557520329036915","0.10457741922437819","-0.15960544086815442"
"308","118","-0.5552693687490843","-0.8890497345033276","2.5329793167555135"
"309","118","-0.7753920797681991","-0.17476846172127508","0.7285831014447661"
"310","119","-1.1010454270450636","0.3296336725970002","-0.6802709114423313"
"311","119","0.6411313552374045","-1.5309792098165909","-0.11484803206553726"
"312","119","-0.7285872030824566","-0.5796825027547262","0.389118445959187"
"313","120","-0.6807349652925792","0.02327215789166552","0.42813429467882724"
"314","120","0.13388099434408032","-2.5054540274683963","1.0169100561336977"
"315","121","-0.523240719046912","0.324176268158423","0.4721237258671536"
"316","121","0.12593172561274063","-2.3094356623289207","1.7917689547249211"
"317","122","-1.2445483269967532","0.11448446319360411","-0.14595038079895473"
"318","122","0.5797208318803418","0.36881795751158586","-0.5242006395527836"
"319","122","0.6841881335469188","0.12616085233849644","-0.25639882565643574"
"320","122","0.6899552907066344","0.2842290074598398","-0.07806834791822348"
"321","122","-1.2645075211573502","-0.7406267722097586","0.7545200095136525"
"322","123","-0.47284293011074024","1.1684003500108195","1.8507644829079108"
"323","123","1.2696898396017775","0.03248750248964019","-0.10877553749715613"
"324","123","1.00001921","-1.4746124067716946","-1.6909351316893746"
"325","123","-0.6818373919387187","-0.0944170990239724","-0.324307353612614"
"326","124","-0.10910018254834784","1.7303519920062649","0.5659805135273847"
"327","124","1.4964896836576735","0.0807682833000421","0.437651331959207"
"328","124","1.6309736733333333","-2.3524559569468453","-1.6122856294814976"
"329","124","-0.7558022781082198","-0.08096667150135177","-0.1769886761800798"
"330","125","-0.7196684731812355","-0.5535869124104033","0.15039735042019275"
"331","125","0.17073510605440312","-2.3989748496744174","0.8956654507273686"
"332","126","-1.8577232360119047","0.6350798310758974","1.372553095303486E-4"
"333","126","-2.2535669","-0.31559366943008293","0.32567726353930526"
"334","126","0.20386193979236697","0.35147557153313863","-1.8755832021895302"
"335","126","0.5802409680240871","-0.15459810690249773","0.4622519001764194"
"336","126","0.3450769012754949","-0.2636850808470217","-1.0201882505604707"
"337","127","-1.1794797833333335","0.5170397544761988","0.36611504622848967"
"338","127","0.8055160495307506","0.23635827478826588","-0.14442692926179662"
"339","127","-0.9905120647239449","-0.16852867188098195","0.6179144221058017"
"340","128","0.5197384902709775","2.768500020782636","0.33931043659654603"
"341","128","-0.571289480905873","-0.1369686473366695","0.352881206271184"
"342","129","-0.9379195374325517","0.16447196143826187","1.0951509990291535"
"343","129","0.16270931551246107","-2.294137481097891","1.1568562659584554"
"344","130","-0.7669896424548485","-0.30668929833794745","0.27290747148926753"
"345","130","0.19871486347253228","-2.4814987858366275","0.8342423748043588"
"346","131","-1.3296800149744155","-0.02826279192563519","-0.182488849053423"
"347","131","0.45986085208797445","0.33445539235578886","-0.9001506185896888"
"348","131","0.7218051307700855","-0.06824209878650471","0.5530087145585114"
"349","131","0.7262794067045456","0.6737405555156163","0.5164444953890329"
"350","131","-1.370238064717822","-0.5697567232352443","1.6581391700351378"
"351","132","-1.1888406729558407","0.37323782644998493","0.14801647000056722"
"352","132","0.7053860925536584","0.09493591516278936","-0.05989550453867348"
"353","132","-1.1984348616157983","-0.6945909405331793","0.6605127671232718"
"354","133","-0.9443776349984393","0.37936419572559255","-0.4750000746287204"
"355","133","1.4901463517249418","0.7360862861483561","-1.7442936310293802"
"356","133","0.08792826937411977","-2.34377731502482","0.5186625570478343"
"357","134","-0.9333799444264682","-0.43086565376116265","0.4623379366558549"
"358","134","0.1754144765279986","-2.510366519718935","0.22662332447574973"
"359","135","-0.9974846298837705","-0.09319106767634894","0.9101150161920619"
"360","135","-0.4521704006203008","0.8452396019412732","-0.19560718737459948"
"361","135","0.04566330919493263","0.4901791061548885","0.23602855071065243"
"362","135","0.7307878485311317","0.12358388863782505","0.056247295519887996"
"363","135","1.2245921014735957","-0.8688440917512672","-1.6411861691919345"
"364","136","0.17000666993962713","2.6475522461546173","0.27081038139532043"
"365","136","-0.5181290539659911","-1.0544814330097276","2.012969678801948"
"366","137","-0.41780440446997935","1.4822518766660984","2.0102435410371817"
"367","137","0.9957128559682678","-0.07897304321270002","-0.06217281589870757"
"368","137","-0.8791606393824423","-0.06247434545045391","0.5536115869635704"
"369","138","-0.6311403588874754","-0.15528324004662894","0.3313327258949307"
"370","138","1.277845387368953","-0.15056095441440917","-0.4137011777925711"
"371","138","-0.6826941089425244","-0.09780991133159987","0.6440998567550533"
"372","139","-1.0238675348632449","-0.12271713856903507","0.045321503431347665"
"373","139","0.8455311832966347","0.03895138640904469","-0.16236132192447117"
"374","139","-0.9847029979012709","-0.1605211754271978","0.49593220168631"
"375","140","0.41786630560872384","2.5578411956038094","1.2456326311732717"
"376","140","-0.6502226142506727","-0.3532432043770065","0.40675777792403395"
"377","141","-1.77557814903167","-0.20217858147948714","-0.5171392112413699"
"378","141","0.43595911377140173","0.43057612520079375","-0.2940613972047473"
"379","141","0.4903469750958852","0.11349586173398671","0.5543260836927569"
"380","141","-1.4870394540178573","-1.184942543438697","1.9865762222547845"
"381","142","-0.690739764919738","1.2672587935988355","0.43111997338487446"
"382","142","0.8488387666759863","1.3876218946509822","0.04836916324904228"
"383","142","-0.9745308500000001","-2.4058635184316266","1.6713783022727233"
"384","143","-0.929343375350389","0.12592871783013151","0.04565671792801468"
"385","143","0.2918590072602783","-2.366102101225699","-0.2649394775095848"
"386","144","-0.11826769871087184","1.718977432606437","2.7119571273910754"
"387","144","0.0341873586470273","-1.966724312700536","1.8077787022547105"
"388","145","-1.1345610528871128","0.4131391676756761","-0.3902493147724883"
"389","145","0.25542531289075954","2.354617232217272","-0.10113147191871154"
"390","145","-0.8541747285414586","-0.4723961173124991","1.1190908598236797"
"391","146","-0.932531138793996","-0.06462446427919077","0.2914060169674687"
"392","146","0.217227921493405","-2.3822624638915575","-0.17500563026554122"
"393","147","-0.9926612257608446","-0.33274212480115556","-0.7899129457316806"
"394","147","0.7320233716651313","0.5215551396250235","-0.7426085357073078"
"395","147","0.7975620348340974","-0.084907372630572","-0.1536899660656105"
"396","147","-1.1230168606428257","-0.2167236303231409","0.7455358709630646"
"397","148","0.39929140507289795","2.7890110570909887","0.3521448864362398"
"398","148","-0.5461998909543679","-0.3581814416125822","0.5886465395671961"
"399","149","-1.1755924751934521","0.03873581808732918","0.1409102151132129"
"400","149","0.769570573969826","0.20425453281004502","-0.12674477645475918"
"401","149","-1.023242987683138","-0.4330094046670377","0.6760778779274459"
"402","150","-0.7420534289154614","0.05374963339655524","0.26846319879279557"
"403","150","1.7346643711080587","0.7019011956114123","-1.8990160013044397"
"404","150","0.020545711671751416","-2.0954447765472444","0.5732311735594952"
"405","151","-0.636645828203892","-0.31767465534636835","-0.6748417344016862"
"406","151","0.11174357543643254","-2.3669232102202593","1.5135969845468495"
"407","152","0.2514785945856704","2.5615097783901364","1.02426297224516"
"408","152","-0.537918300611065","-0.3942191200613332","1.2032297713264186"
"409","153","-1.1646392198239373","0.06458928298929567","-0.08827861412698801"
